playerId,player,position,team,status,yahooId,fbgId,cbsId,foxId,fftId,birthdate,draftYear
2504303,"Rob Morris",LB,NULL,HIS,5057,MorrRo99,NULL,NULL,NULL,"1975-01-18 00:00:00",2000
2504304,"Mike Brown",S,NULL,HIS,5068,NULL,187499,NULL,NULL,"1978-02-13 00:00:00",2000
2504305,"Cornelius Griffin",DT,NULL,HIS,5071,GrifCo99,187552,NULL,NULL,"1976-12-03 00:00:00",2000
2504306,"Rogers Beckett",S,NULL,HIS,5072,NULL,NULL,NULL,NULL,NULL,NULL
2504308,"Jerry Porter",WR,NULL,HIS,5076,PortJe00,187624,NULL,NULL,"1978-07-14 01:00:00",2000
2504311,"Fred Robbins",DT,NULL,HIS,5084,RobbFr99,187633,NULL,NULL,"1977-03-25 01:00:00",2000
2504312,"Michael Boireau",DL,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504313,"Ron Dugans",WR,NULL,HIS,5095,NULL,NULL,NULL,NULL,NULL,NULL
2504314,"Chris Redman",QB,ATL,HIS,5104,RedmCh00,187629,NULL,NULL,"1977-07-07 01:00:00",2000
2504315,"Hank Poteat",CB,NULL,HIS,5106,PoteHa99,187625,NULL,NULL,"1977-08-30 01:00:00",2000
2504316,"Ben Kelly",CB,NULL,HIS,5113,NULL,NULL,NULL,NULL,NULL,NULL
2504317,"Doug Chapman",RB,NULL,HIS,5117,NULL,NULL,NULL,NULL,NULL,NULL
2504318,"Antonio Wilson",LB,NULL,HIS,5135,NULL,NULL,NULL,NULL,NULL,NULL
2504321,"Travis Taylor",WR,NULL,HIS,5039,TaylTr01,187399,NULL,NULL,"1978-03-30 01:00:00",2000
2504322,"J.R. Redmond",RB,NULL,HIS,5105,NULL,NULL,NULL,NULL,NULL,NULL
2504323,"Mark Roman",S,NULL,HIS,5063,RomaMa99,187634,NULL,NULL,"1977-03-26 01:00:00",2000
2504324,"Rafael Cooper",RB,NULL,HIS,6282,NULL,NULL,NULL,NULL,NULL,NULL
2504325,"Sylvester Morris",WR,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504328,"Anthony Lucas",WR,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504330,"Nick Harper",CB,NULL,HIS,5790,HarpNi99,223763,NULL,NULL,NULL,NULL
2504331,"Martavius Houston",DB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504333,"Blaine Saipaia",TE,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504334,"Terrance Simmons",DT,NULL,HIS,5875,NULL,NULL,NULL,NULL,NULL,NULL
2504335,"Albert Johnson",WR,NULL,HIS,6180,NULL,NULL,NULL,NULL,NULL,NULL
2504336,"Willie Spencer",WR,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504337,"Eric Guenther",LB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504338,"Davis Sanchez",CB,NULL,HIS,5755,NULL,NULL,NULL,NULL,NULL,NULL
2504339,"Clarence LeBlanc",S,NULL,HIS,5816,NULL,NULL,NULL,NULL,NULL,NULL
2504340,"Henry Burris",QB,NULL,HIS,5756,NULL,NULL,NULL,NULL,NULL,NULL
2504341,"Dave Dickenson",QB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504342,"Cedric Oglesby",K,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504343,"Jay Feely",K,FA,UFA,5447,FeelJa44,234829,3605,NULL,"1976-05-23 01:00:00",1999
2504344,"Michael Smith",LB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504345,"Cleveland Pinkney",DT,NULL,HIS,6670,NULL,NULL,NULL,NULL,NULL,NULL
2504346,"Lawrence Tynes",K,NYG,HIS,7022,TyneLa44,235388,NULL,NULL,"1978-06-03 01:00:00",2001
2504347,"J.J. Moses",WR,NULL,HIS,6305,NULL,NULL,NULL,NULL,NULL,NULL
2504349,"Al Blades",DB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504350,"John Schlecht",DT,NULL,HIS,5750,NULL,NULL,NULL,NULL,NULL,NULL
2504351,"Quincy Stewart",LB,NULL,HIS,5747,NULL,NULL,NULL,NULL,NULL,NULL
2504353,"Aveion Cason",RB,NULL,HIS,5716,CasoAv00,235370,NULL,NULL,NULL,NULL
2504354,"Cecil Caldwell",DL,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504357,"Kenny Watson",RB,NULL,HIS,5744,WatsKe00,235389,NULL,NULL,NULL,NULL
2504358,"Troy Evans",LB,NULL,HIS,6228,EvanTr99,235373,NULL,NULL,NULL,NULL
2504359,"David Dinkins",DB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504360,"Donny Green",LB,NULL,HIS,5739,NULL,NULL,NULL,NULL,NULL,NULL
2504361,"Tim Hasselbeck",QB,NULL,HIS,5534,HassTi00,236946,NULL,NULL,NULL,NULL
2504362,"Kendrick Office",DE,NULL,HIS,5815,NULL,NULL,NULL,NULL,NULL,NULL
2504363,"Josh Whitman",TE,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504364,"R.J. Bowers",RB,NULL,HIS,5866,NULL,NULL,NULL,NULL,NULL,NULL
2504365,"Derrick Chambers",DL,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504366,"Nick Goings",RB,NULL,HIS,5767,GoinNi00,237114,NULL,NULL,NULL,NULL
2504368,"David Mitchell",DB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504369,"Devin Lemons",LB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504370,"Conrad Emmerich",RB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504373,"Donte Curry",LB,NULL,HIS,5819,CurrDo99,237090,NULL,NULL,"1978-07-22 01:00:00",2001
2504375,"Troy Albea",WR,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504377,"Wes Ours",RB,NULL,HIS,5792,NULL,NULL,NULL,NULL,NULL,NULL
2504378,"Dominic Rhodes",RB,IND,HIS,5793,RhodDo00,236986,NULL,NULL,NULL,NULL
2504379,"Hans Olsen",DL,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504380,"Jermaine Hampton",CB,NULL,HIS,5789,NULL,NULL,NULL,NULL,NULL,NULL
2504381,"Delvin Brown",S,NULL,HIS,5728,NULL,NULL,NULL,NULL,NULL,NULL
2504382,"Elvis Joseph",RB,NULL,HIS,5729,NULL,NULL,NULL,NULL,NULL,NULL
2504383,"Kenny Clark",WR,NULL,HIS,6643,NULL,NULL,NULL,NULL,NULL,NULL
2504384,"Jeff Hazuga",DE,NULL,HIS,5718,NULL,NULL,NULL,NULL,NULL,NULL
2504385,"Mike Solwold",TE,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504386,"Cornelius Anthony",LB,NULL,HIS,6275,NULL,NULL,NULL,NULL,NULL,NULL
2504387,"Justin Skaggs",WR,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504388,"Jimmy Farris",WR,NULL,HIS,5886,FarrJi00,NULL,NULL,NULL,NULL,NULL
2504389,"Ben Steele",TE,NULL,HIS,7083,NULL,NULL,NULL,NULL,NULL,NULL
2504390,"Shane Elam",LB,NULL,HIS,5748,NULL,NULL,NULL,NULL,NULL,NULL
2504391,"Ryan Prince",TE,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504393,"Patrick Washington",RB,NULL,HIS,5730,NULL,NULL,NULL,NULL,NULL,NULL
2504394,"Randal Williams",TE,NULL,HIS,5770,WillRa01,NULL,NULL,NULL,NULL,NULL
2504396,"Fred Booker",CB,NULL,HIS,7514,NULL,NULL,NULL,NULL,NULL,NULL
2504397,"Terrence Carroll",DB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504398,"Darrel Crutchfield",CB,NULL,HIS,5702,NULL,NULL,NULL,NULL,NULL,NULL
2504399,"Julian Jones",S,NULL,HIS,6257,NULL,NULL,NULL,NULL,NULL,NULL
2504400,"Josh Parry",RB,NULL,HIS,7089,ParrJo00,NULL,NULL,NULL,NULL,NULL
2504402,"Luis Almanzar",DL,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504403,"Tim Baker",WR,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504405,"Chris Hoke",DT,NULL,HIS,5799,HokeCh99,237129,NULL,NULL,"1976-04-06 01:00:00",2001
2504406,"Joey Getherall",WR,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504407,"Dyshod Carter",CB,NULL,HIS,5827,NULL,NULL,NULL,NULL,NULL,NULL
2504408,"Dave Klemic",WR,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504409,"Justin Kurpeikis",LB,NULL,HIS,5800,NULL,NULL,NULL,NULL,NULL,NULL
2504411,"David Rivers",QB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504413,"Marq Cerqua",LB,NULL,HIS,5733,NULL,NULL,NULL,NULL,NULL,NULL
2504416,"Byron Thweatt",LB,NULL,HIS,5858,NULL,NULL,NULL,NULL,NULL,NULL
2504417,"Jimmy Redmond",WR,NULL,HIS,6222,NULL,NULL,NULL,NULL,NULL,NULL
2504418,"Drew Bennett",WR,NULL,HIS,5798,BennDr00,245091,NULL,NULL,NULL,NULL
2504419,"Robby Snelling",TE,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504422,"Donovan Arp",DL,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504423,"Juqua Parker",DE,NULL,HIS,5721,ThomJu99,237197,NULL,NULL,"1978-05-15 01:00:00",2001
2504424,"Dante Marsh",DB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504425,"Joe Walker",S,NULL,HIS,5722,NULL,NULL,NULL,NULL,NULL,NULL
2504426,"Kevin Kaesviharn",S,NULL,HIS,5831,KaesKe99,236844,NULL,NULL,NULL,NULL
2504428,"Antonio Chatman",WR,NULL,HIS,6626,ChatAn00,236931,NULL,NULL,NULL,NULL
2504432,"Ifeanyi Ohalete",S,NULL,HIS,5741,NULL,NULL,NULL,NULL,NULL,NULL
2504433,"Antonio Pierce",LB,NULL,HIS,5742,PierAn99,237172,NULL,NULL,NULL,NULL
2504434,"Anthony Sessions",LB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504435,"Jauron Dailey",LB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504437,"Andy Bowers",DE,NULL,HIS,5828,NULL,NULL,NULL,NULL,NULL,NULL
2504438,"Felipe Claybrooks",DE,NULL,HIS,5861,NULL,NULL,NULL,NULL,NULL,NULL
2504440,"Nijrell Eason",DB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504441,"Arnold Jackson",WR,NULL,HIS,5762,NULL,NULL,NULL,NULL,NULL,NULL
2504442,"Nate Poole",WR,NULL,HIS,6283,NULL,NULL,NULL,NULL,NULL,NULL
2504443,"Marcel Shipp",RB,NULL,HIS,5763,ShipMa00,237430,NULL,NULL,NULL,NULL
2504445,"LeVar Woods",LB,NULL,HIS,5764,NULL,NULL,NULL,NULL,NULL,NULL
2504446,"Michael Young",LB,NULL,HIS,5880,NULL,NULL,NULL,NULL,NULL,NULL
2504448,"Dondre Gilliam",WR,NULL,HIS,6286,NULL,NULL,NULL,NULL,NULL,NULL
2504449,"DeRonnie Pitts",WR,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504452,"Scott McCready",WR,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504453,"Jace Sayler",DT,NULL,HIS,5727,NULL,NULL,NULL,NULL,NULL,NULL
2504454,"Walter Williams",RB,NULL,HIS,7126,NULL,NULL,NULL,NULL,NULL,NULL
2504455,"Matt Dominguez",WR,NULL,HIS,5818,NULL,NULL,NULL,NULL,NULL,NULL
2504456,"Javiar Collins",DL,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504457,"Demetric Evans",DE,NULL,HIS,5710,EvanDe99,237100,NULL,NULL,"1979-09-03 01:00:00",2001
2504458,"J.J. Jones",LB,NULL,HIS,6262,NULL,NULL,NULL,NULL,NULL,NULL
2504459,"David Allen",RB,NULL,HIS,6686,NULL,NULL,NULL,NULL,NULL,NULL
2504460,"James Jordan",WR,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504462,"Joe Brown",DL,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504463,"LaDairis Jackson",DE,NULL,HIS,6246,NULL,NULL,NULL,NULL,NULL,NULL
2504464,"Kerwin Cook",WR,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504465,"Jasen Isom",RB,NULL,HIS,6705,NULL,NULL,NULL,NULL,NULL,NULL
2504466,"Anthony Herron",DL,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504467,"Chidi Iwuoma",CB,NULL,HIS,5805,IwuoCh99,NULL,NULL,NULL,NULL,NULL
2504468,"Ligarius Jennings",CB,NULL,HIS,5823,NULL,NULL,NULL,NULL,NULL,NULL
2504469,"Brian Natkin",TE,NULL,HIS,5838,NULL,NULL,NULL,NULL,NULL,NULL
2504470,"Stephen Trejo",RB,NULL,HIS,5731,NULL,NULL,NULL,NULL,NULL,NULL
2504471,"Eric Wilson",DL,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504473,"Buck Gurley",DT,NULL,HIS,6237,NULL,NULL,NULL,NULL,NULL,NULL
2504474,"Nick Sorensen",S,NULL,HIS,5849,SoreNi99,237188,NULL,NULL,"1978-07-31 01:00:00",2001
2504475,"Jason Bell",CB,NULL,HIS,5706,BellJa99,NULL,NULL,NULL,NULL,NULL
2504476,"Lynn Scott",S,NULL,HIS,5712,NULL,NULL,NULL,NULL,NULL,NULL
2504477,"Tony Taylor",RB,NULL,HIS,5834,NULL,NULL,NULL,NULL,NULL,NULL
2504479,"Corey Alston",WR,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504480,"Phil McGeoghan",WR,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504481,"James Rooths",DB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504482,"Reggie White",RB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504483,"Tory Woodbury",QB,NULL,HIS,5814,NULL,NULL,NULL,NULL,NULL,NULL
2504484,"Daniel Wilcox",TE,NULL,HIS,5809,WilcDa01,237204,NULL,NULL,"1977-03-23 01:00:00",2001
2504485,"Frank Rice",WR,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504487,"Josh Stamer",LB,NULL,HIS,6608,StamJo99,237191,NULL,NULL,"1977-10-11 01:00:00",2001
2504489,"Adam Wright",RB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504490,"Damion Cook",DL,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504491,"Delvin Hughley",DB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504493,"Alvin Porter",CB,NULL,HIS,5778,NULL,NULL,NULL,NULL,NULL,NULL
2504494,"Tim Carter",CB,NULL,HIS,5878,NULL,NULL,NULL,NULL,NULL,NULL
2504495,"Derek Dorris",WR,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504496,"Richard ome",S,NULL,HIS,5726,NULL,NULL,NULL,NULL,NULL,NULL
2504498,"Boo Williams",TE,NULL,HIS,5830,NULL,NULL,NULL,NULL,NULL,NULL
2504499,"James Fenderson",RB,NULL,HIS,5724,NULL,NULL,NULL,NULL,NULL,NULL
2504500,"Albert Horsey",WR,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504502,"Terry Witherspoon",RB,NULL,HIS,5871,NULL,NULL,NULL,NULL,NULL,NULL
2504503,"Mukala Sikyala",RB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504504,"Lance Legree",DT,NULL,HIS,5783,NULL,NULL,NULL,NULL,NULL,NULL
2504505,"Brady McDonnell",TE,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504506,"DeWayne Patmon",S,NULL,HIS,5795,NULL,NULL,NULL,NULL,NULL,NULL
2504507,"Marcellus Rivers",TE,NULL,HIS,5784,RiveMa00,237251,NULL,NULL,NULL,NULL
2504508,"Clayton White",LB,NULL,HIS,5786,NULL,NULL,NULL,NULL,NULL,NULL
2504509,"Pat Woodcock",WR,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504512,"Brian Russell",S,NULL,HIS,6171,RussBr99,237254,NULL,NULL,NULL,NULL
2504514,"DeQuincy Scott",DE,NULL,HIS,6195,NULL,NULL,NULL,NULL,NULL,NULL
2504515,"Joe Todd",LB,NULL,HIS,5776,NULL,NULL,NULL,NULL,NULL,NULL
2504516,"James Wofford",RB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504517,"Russell Stewart",TE,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504518,"Reggie Waddell",DB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504521,"Corey Brown",WR,NULL,HIS,27938,BrowCo94,2130815,NULL,NULL,NULL,NULL
2504523,"Shawn Mills",WR,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504524,"Carl Fair",RB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504525,"Nate Turner",WR,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504526,"Tim Johnson",LB,NULL,HIS,5802,NULL,NULL,NULL,NULL,NULL,NULL
2504528,"Willie Gary",S,NULL,HIS,5853,NULL,NULL,NULL,NULL,NULL,NULL
2504530,"Kole Ayi",LB,NULL,HIS,5715,NULL,NULL,NULL,NULL,NULL,NULL
2504531,"Michael Vick",QB,FA,UFA,5448,VickMi00,235253,3606,1926,"1980-06-26 01:00:00",2001
2504532,"Romaro Miller",QB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504534,"Walter Bernard",DB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504536,"Kevin Kasper",WR,NULL,HIS,5638,KaspKe00,NULL,NULL,NULL,NULL,NULL
2504537,"DeVone Claybrooks",DT,NULL,HIS,5837,NULL,NULL,NULL,NULL,NULL,NULL
2504541,"Ronald Flemons",DE,NULL,HIS,5674,NULL,NULL,NULL,NULL,NULL,NULL
2504543,"Tony Stewart",TE,OAK,HIS,5595,StewTo00,235160,NULL,NULL,"1979-08-09 01:00:00",2001
2504544,"Eric Downing",DT,NULL,HIS,5522,NULL,NULL,NULL,NULL,NULL,NULL
2504545,"Correll Buckhalter",RB,PHI,HIS,5569,BuckCo00,235031,NULL,NULL,"1978-10-06 01:00:00",2001
2504546,"Marvin Minnis",WR,NULL,HIS,5524,NULL,NULL,NULL,NULL,NULL,NULL
2504547,"Vinny Sutherland",WR,NULL,HIS,5584,NULL,NULL,NULL,NULL,NULL,NULL
2504548,"Billy Baber",TE,NULL,HIS,5589,NULL,NULL,NULL,NULL,NULL,NULL
2504549,"Michael Jameson",CB,NULL,HIS,5613,NULL,NULL,NULL,NULL,NULL,NULL
2504550,"Matt Stewart",LB,NULL,HIS,5550,StewMa99,235163,NULL,NULL,"1979-08-31 01:00:00",2001
2504551,"Marlon McCree",S,NULL,HIS,5681,McCrMa99,235114,NULL,NULL,"1977-03-17 01:00:00",2001
2504552,"Isaac Keys",LB,NULL,HIS,7151,NULL,NULL,NULL,NULL,NULL,NULL
2504553,"Fearon Wright",LB,NULL,HIS,5719,NULL,NULL,NULL,NULL,NULL,NULL
2504554,"Alge Crumpler",TE,TEN,HIS,5482,CrumAl00,235206,NULL,NULL,"1977-12-23 00:00:00",2001
2504555,"Ron Edwards",DT,NULL,HIS,5523,EdwaRo99,235053,NULL,NULL,"1979-07-12 01:00:00",2001
2504557,"Doug Sims",DL,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504558,"Sean McDermott",TE,NULL,HIS,5735,NULL,NULL,NULL,NULL,NULL,NULL
2504559,"Sedrick Hodge",LB,NULL,HIS,5517,NULL,NULL,NULL,NULL,NULL,NULL
2504560,"Brian Allen",LB,NULL,HIS,5530,NULL,NULL,NULL,NULL,NULL,NULL
2504561,"Bill Gramatica",K,NULL,HIS,5546,NULL,NULL,NULL,NULL,NULL,NULL
2504562,"Marcus Bell",DT,NULL,HIS,5571,NULL,NULL,NULL,NULL,"1979-06-01 01:00:00",2001
2504563,"Rodney Bailey",DT,NULL,HIS,5629,BailRo99,NULL,NULL,NULL,"1979-10-07 01:00:00",2001
2504564,"Renaldo Hill",S,NULL,HIS,5650,HillRe99,235081,NULL,NULL,"1978-11-12 00:00:00",2001
2504565,"Edgerton Hartwell",LB,NULL,HIS,5574,HartEd99,NULL,NULL,NULL,"1978-05-27 01:00:00",2001
2504566,"A.J. Feeley",QB,PHI,HIS,5603,FeelA.00,235056,NULL,NULL,"1977-05-16 01:00:00",2001
2504567,"Roger Knight",LB,NULL,HIS,5630,NULL,NULL,NULL,NULL,NULL,NULL
2504568,"Mario Fatafehi",DT,NULL,HIS,5581,NULL,NULL,NULL,NULL,NULL,NULL
2504569,"Mike McMahon",QB,NULL,HIS,5597,NULL,NULL,NULL,NULL,NULL,NULL
2504571,"Jason Doering",S,NULL,HIS,5641,NULL,NULL,NULL,NULL,NULL,NULL
2504572,"Randy Chevrier",DL,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504573,"Curtis Fuller",S,NULL,HIS,5575,NULL,NULL,NULL,NULL,NULL,NULL
2504574,"Derrick Blaylock",RB,NULL,HIS,5598,BlayDe00,235027,NULL,NULL,"1979-08-23 01:00:00",2001
2504575,"Tyrone Robertson",DT,NULL,HIS,5686,NULL,NULL,NULL,NULL,NULL,NULL
2504576,"Kendrell Bell",LB,NULL,HIS,5486,BellKe99,NULL,NULL,NULL,"1978-07-02 01:00:00",2001
2504578,"Mario Monds",DT,NULL,HIS,5634,NULL,NULL,NULL,NULL,NULL,NULL
2504579,"Reggie Germany",WR,NULL,HIS,5662,NULL,NULL,NULL,NULL,NULL,NULL
2504581,"Brandon Spoon",LB,NULL,HIS,5558,NULL,NULL,NULL,NULL,NULL,NULL
2504582,"Raymond Walls",CB,NULL,HIS,5600,NULL,NULL,NULL,NULL,NULL,NULL
2504584,"Dan OLeary",TE,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504585,"Jimmy Williams",CB,NULL,HIS,5644,NULL,235179,NULL,NULL,"1979-03-10 00:00:00",2001
2504586,"James Boyd",S,NULL,HIS,5542,NULL,NULL,NULL,NULL,NULL,NULL
2504587,"Anthony Henry",CB,NULL,HIS,5545,HenrAn99,235079,NULL,NULL,"1976-11-03 01:00:00",2001
2504588,"Hakim Akbar",LB,NULL,HIS,5611,NULL,NULL,NULL,NULL,NULL,NULL
2504590,"David Martin",TE,MIA,HIS,5646,MartDa00,235112,NULL,NULL,"1979-03-13 01:00:00",2001
2504592,"Karon Riley",DE,NULL,HIS,5551,NULL,NULL,NULL,NULL,NULL,NULL
2504594,"Tony Driver",S,NULL,HIS,5626,NULL,NULL,NULL,NULL,NULL,NULL
2504595,"Steve Smith",WR,BAL,ACT,5521,SmitSt01,235157,3610,1950,"1979-05-12 01:00:00",2001
2504596,"Corey Hall",DB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504597,"Carlos Polk",LB,NULL,HIS,5560,PolkCa99,235143,NULL,NULL,"1977-02-22 00:00:00",2001
2504598,"Quentin McCord",WR,NULL,HIS,5684,NULL,NULL,NULL,NULL,NULL,NULL
2504599,"Robert Carswell",S,NULL,HIS,5692,NULL,NULL,NULL,NULL,NULL,NULL
2504600,"Brandon Manumaleuna",TE,SD,HIS,5577,ManuBr00,235110,NULL,NULL,"1980-01-04 00:00:00",2001
2504601,"Jonathan Carter",WR,NULL,HIS,5610,NULL,NULL,NULL,NULL,NULL,NULL
2504603,"Mike Roberg",TE,NULL,HIS,5675,NULL,NULL,NULL,NULL,NULL,NULL
2504604,"Kris Kocurek",DL,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504608,"Anthony Denman",LB,NULL,HIS,5661,NULL,NULL,NULL,NULL,NULL,NULL
2504609,"Jamie Henderson",CB,NULL,HIS,5549,NULL,NULL,NULL,NULL,NULL,NULL
2504611,"Jerametrius Butler",CB,NULL,HIS,5593,ButlJe99,235032,NULL,NULL,"1978-11-28 00:00:00",2001
2504612,"James Reed",DT,NULL,HIS,5654,ReedJa99,235146,NULL,NULL,"1977-02-03 00:00:00",2001
2504613,"Eric Westmoreland",LB,NULL,HIS,5520,NULL,NULL,NULL,NULL,NULL,NULL
2504614,"Shaunard Harts",S,NULL,HIS,5660,NULL,NULL,NULL,NULL,NULL,NULL
2504615,"Leonard Myers",CB,NULL,HIS,5648,NULL,NULL,NULL,NULL,NULL,NULL
2504616,"Orlando Huff",LB,NULL,HIS,5552,HuffOr99,NULL,NULL,NULL,"1978-08-14 01:00:00",2001
2504617,"Alex Bannister",WR,NULL,HIS,5588,BannAl00,235018,NULL,NULL,"1979-04-23 01:00:00",2001
2504618,"T.J. Turner",LB,NULL,HIS,5687,NULL,NULL,NULL,NULL,NULL,NULL
2504619,"Brian Leigeb",S,NULL,HIS,6184,NULL,NULL,NULL,NULL,NULL,NULL
2504621,"Bhawoh Jue",S,NULL,HIS,5518,JuexBh99,NULL,NULL,NULL,"1979-05-24 01:00:00",2001
2504624,"Scotty Anderson",WR,NULL,HIS,5596,NULL,NULL,NULL,NULL,NULL,NULL
2504625,"Harold Blackmon",CB,NULL,HIS,5658,NULL,NULL,NULL,NULL,NULL,NULL
2504626,"Otis Leverette",DE,NULL,HIS,5635,NULL,NULL,NULL,NULL,NULL,NULL
2504627,"Jabari Holloway",TE,NULL,HIS,5567,NULL,NULL,NULL,NULL,NULL,NULL
2504629,"Riall Johnson",LB,NULL,HIS,5616,NULL,NULL,NULL,NULL,NULL,NULL
2504630,"Dee Brown",RB,NULL,HIS,5623,BrowDe02,235030,NULL,NULL,"1978-05-12 01:00:00",2001
2504631,"Arther Love",TE,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504633,"Owen Pochman",K,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504634,"Kris Jenkins",DT,NULL,HIS,5491,JenkKr99,235221,NULL,NULL,"1979-08-03 01:00:00",2001
2504635,"Justin McCareins",WR,NULL,HIS,5572,McCaJu00,235117,NULL,NULL,"1978-12-11 00:00:00",2001
2504636,"Kyle Vanden Bosch",DE,NULL,HIS,5481,VandKy99,235252,NULL,NULL,"1978-11-17 00:00:00",2001
2504637,"Michael Stone",S,NULL,HIS,5501,NULL,NULL,NULL,NULL,NULL,NULL
2504638,"William James",CB,NULL,HIS,5525,PeteWi99,235140,NULL,NULL,"1979-06-15 01:00:00",2001
2504639,"Dwight Smith",S,NULL,HIS,5531,SmitDw99,235156,NULL,NULL,"1978-08-13 01:00:00",2001
2504641,"Milton Wynn",WR,NULL,HIS,5564,NULL,NULL,NULL,NULL,NULL,NULL
