"playerId","adp","leagueType","source"
79899,"170.0","std","ESPN"
2495194,"170.0","std","ESPN"
2552314,"109.71","std","MFL"
2552314,"170.0","std","ESPN"
2539283,"170.0","std","ESPN"
2552573,"170.0","std","ESPN"
2495265,"170.0","std","ESPN"
2552464,"170.0","std","ESPN"
925,"6.32","std","MFL"
925,"6.7","std","ESPN"
925,"11.2","std","FFC"
925,"3.0","std","Yahoo"
2539932,"170.0","std","ESPN"
2552033,"120.64","std","MFL"
2552033,"105.2","std","ESPN"
2552033,"132.4","std","FFC"
2552033,"122.5","std","Yahoo"
2532839,"170.0","std","ESPN"
71247,"170.0","std","ESPN"
2533028,"170.0","std","ESPN"
2504844,"170.0","std","ESPN"
2507301,"170.0","std","ESPN"
2507183,"175.18","std","MFL"
2507183,"89.8","std","ESPN"
2507183,"131.5","std","FFC"
2507183,"100.5","std","Yahoo"
79850,"162.31","std","MFL"
79850,"170.0","std","ESPN"
2553318,"170.0","std","ESPN"
2552696,"170.0","std","ESPN"
497206,"185.39","std","MFL"
497206,"170.0","std","ESPN"
497206,"152.2","std","FFC"
2543773,"184.87","std","MFL"
2543773,"170.0","std","ESPN"
2539311,"112.14","std","MFL"
2539311,"170.0","std","ESPN"
2552415,"143.59","std","MFL"
2552415,"170.0","std","ESPN"
2552415,"157.5","std","FFC"
2536044,"170.0","std","ESPN"
2532875,"170.0","std","ESPN"
2552391,"170.0","std","ESPN"
2543774,"170.0","std","ESPN"
2505940,"170.0","std","ESPN"
71265,"204.58","std","MFL"
71265,"170.0","std","ESPN"
71265,"123.4","std","Yahoo"
2532822,"170.0","std","ESPN"
496835,"170.0","std","ESPN"
2532978,"170.0","std","ESPN"
2541966,"170.0","std","ESPN"
2506719,"170.0","std","ESPN"
2553117,"187","std","MFL"
2553117,"170.0","std","ESPN"
2540137,"170.0","std","ESPN"
2543488,"56.08","std","MFL"
2543488,"76.2","std","ESPN"
2543488,"38.7","std","FFC"
2543488,"81.8","std","Yahoo"
2495802,"170.0","std","ESPN"
2506364,"170.0","std","ESPN"
2495851,"170.0","std","ESPN"
2507473,"170.0","std","ESPN"
89756,"172.99","std","MFL"
89756,"170.0","std","ESPN"
496843,"144.38","std","MFL"
496843,"170.0","std","ESPN"
2543493,"170.0","std","ESPN"
2505629,"93.28","std","MFL"
2505629,"56.8","std","ESPN"
2505629,"150.3","std","FFC"
2505629,"63.2","std","Yahoo"
2552631,"139.04","std","MFL"
2552631,"170.0","std","ESPN"
2552631,"87.1","std","FFC"
2552582,"108.69","std","MFL"
2552582,"170.0","std","ESPN"
2552582,"74.5","std","FFC"
2495824,"151.72","std","MFL"
2495824,"116.0","std","ESPN"
2495824,"158.8","std","FFC"
2495824,"131.3","std","Yahoo"
2533006,"170.0","std","ESPN"
2507883,"170.0","std","ESPN"
2541832,"170.0","std","ESPN"
2552399,"170.0","std","ESPN"
2543750,"177.53","std","MFL"
2543750,"170.0","std","ESPN"
2543750,"161.8","std","FFC"
2540190,"149.96","std","MFL"
2540190,"170.0","std","ESPN"
2550183,"170.0","std","ESPN"
2543603,"19.32","std","MFL"
2543603,"19.8","std","ESPN"
2543603,"48.3","std","FFC"
2543603,"13.7","std","Yahoo"
2495189,"170.0","std","ESPN"
2534834,"170.0","std","ESPN"
2552379,"132.89","std","MFL"
2552379,"170.0","std","ESPN"
2552379,"24.9","std","FFC"
80429,"55.47","std","MFL"
80429,"70.9","std","ESPN"
80429,"66.4","std","FFC"
80429,"65.6","std","Yahoo"
2495912,"170.0","std","ESPN"
2543715,"154.87","std","MFL"
2543715,"142.2","std","ESPN"
2543715,"135.6","std","FFC"
497238,"170.0","std","ESPN"
2532887,"221.43","std","MFL"
2532887,"170.0","std","ESPN"
1072,"170.0","std","ESPN"
776,"170.0","std","ESPN"
2551359,"170.0","std","ESPN"
230,"170.0","std","ESPN"
2495297,"170.0","std","ESPN"
80680,"170.0","std","ESPN"
2514414,"170.0","std","ESPN"
2506004,"170.0","std","ESPN"
496796,"170.84","std","MFL"
496796,"170.0","std","ESPN"
2552633,"132.38","std","MFL"
2552633,"170.0","std","ESPN"
100024,"142.42","std","MFL"
100024,"121.4","std","ESPN"
100024,"122.4","std","Yahoo"
497226,"170.0","std","ESPN"
2506279,"170.0","std","ESPN"
2543741,"170.0","std","ESPN"
497108,"170.0","std","ESPN"
2543801,"202.6","std","MFL"
2543801,"170.0","std","ESPN"
497236,"29.63","std","MFL"
497236,"30.3","std","ESPN"
497236,"86","std","FFC"
497236,"31.2","std","Yahoo"
2508107,"170.0","std","ESPN"
2499276,"170.0","std","ESPN"
382,"133.88","std","MFL"
382,"105.0","std","ESPN"
382,"155.5","std","FFC"
382,"128.7","std","Yahoo"
496733,"170.0","std","ESPN"
1037347,"170.0","std","ESPN"
2552634,"170.0","std","ESPN"
2504171,"170.0","std","ESPN"
2543847,"95.41","std","MFL"
2543847,"104.5","std","ESPN"
2543847,"81","std","FFC"
2543847,"105.5","std","Yahoo"
1966,"170.0","std","ESPN"
2553511,"170.0","std","ESPN"
2539231,"170.0","std","ESPN"
2506147,"170.0","std","ESPN"
71435,"170.0","std","ESPN"
2539223,"140.31","std","MFL"
2539223,"170.0","std","ESPN"
2540147,"170.0","std","ESPN"
2495872,"170.0","std","ESPN"
2543462,"215.89","std","MFL"
2543462,"170.0","std","ESPN"
2539262,"170.0","std","ESPN"
497145,"80.5","std","MFL"
497145,"61.2","std","ESPN"
497145,"107.9","std","Yahoo"
2495545,"170.0","std","ESPN"
2533030,"168.17","std","MFL"
2533030,"170.0","std","ESPN"
2533030,"138.1","std","FFC"
2506398,"170.0","std","ESPN"
2543685,"170.0","std","ESPN"
2534770,"170.0","std","ESPN"
2541309,"170.0","std","ESPN"
949,"55.71","std","MFL"
949,"51.6","std","ESPN"
949,"41.7","std","FFC"
949,"78.6","std","Yahoo"
2495267,"92.3","std","MFL"
2495267,"86.1","std","ESPN"
2495267,"165.9","std","FFC"
2495267,"69.9","std","Yahoo"
2552315,"170.0","std","ESPN"
2539292,"170.0","std","ESPN"
2543500,"35.17","std","MFL"
2543500,"43.1","std","ESPN"
2543500,"82.3","std","FFC"
2543500,"33.3","std","Yahoo"
71417,"170.0","std","ESPN"
2507237,"170.0","std","ESPN"
2552492,"170.0","std","ESPN"
2539290,"170.0","std","ESPN"
2540160,"164.53","std","MFL"
2540160,"124.3","std","ESPN"
2540160,"42.5","std","FFC"
2540160,"134.6","std","Yahoo"
2552392,"170.0","std","ESPN"
2495472,"170.0","std","ESPN"
2543760,"170.0","std","ESPN"
1032,"39.45","std","MFL"
1032,"170.0","std","ESPN"
1032,"14","std","FFC"
1032,"21.2","std","Yahoo"
2539327,"170.0","std","ESPN"
2540171,"54.21","std","MFL"
2540171,"64.9","std","ESPN"
2540171,"54.8","std","Yahoo"
2540283,"170.0","std","ESPN"
79557,"170.0","std","ESPN"
2537931,"167.56","std","MFL"
2537931,"170.0","std","ESPN"
2537931,"35.4","std","FFC"
2541834,"129.54","std","MFL"
2541834,"170.0","std","ESPN"
2541834,"132.4","std","Yahoo"
2543746,"200.38","std","MFL"
2543746,"170.0","std","ESPN"
264,"170.0","std","ESPN"
79605,"170.0","std","ESPN"
2505076,"219.41","std","MFL"
2505076,"170.0","std","ESPN"
2532920,"170.0","std","ESPN"
2533542,"170.0","std","ESPN"
2553462,"137.11","std","MFL"
2553462,"170.0","std","ESPN"
2552259,"170.0","std","ESPN"
238498,"47.69","std","MFL"
238498,"39.6","std","ESPN"
238498,"25.3","std","FFC"
238498,"53.5","std","Yahoo"
2495454,"10.81","std","MFL"
2495454,"20.3","std","ESPN"
2495454,"5.2","std","FFC"
2495454,"13.3","std","Yahoo"
2495353,"88.78","std","MFL"
2495353,"125.5","std","ESPN"
2495353,"73.7","std","FFC"
2495353,"89.3","std","Yahoo"
496782,"170.0","std","ESPN"
2495476,"170.0","std","ESPN"
2533038,"193.54","std","MFL"
2533038,"170.0","std","ESPN"
2495597,"170.0","std","ESPN"
2543812,"170.0","std","ESPN"
927,"28.36","std","MFL"
927,"42.5","std","ESPN"
927,"65.7","std","FFC"
927,"24.0","std","Yahoo"
2543473,"170.0","std","ESPN"
2552418,"135.85","std","MFL"
2552418,"170.0","std","ESPN"
2495493,"95.42","std","MFL"
2495493,"170.0","std","ESPN"
2540151,"203.41","std","MFL"
2540151,"170.0","std","ESPN"
2550243,"170.0","std","ESPN"
2504777,"170.0","std","ESPN"
2506413,"170.0","std","ESPN"
2550263,"170.0","std","ESPN"
2495252,"170.0","std","ESPN"
2543551,"231.13","std","MFL"
2543551,"170.0","std","ESPN"
2543551,"162.4","std","FFC"
2552651,"170.0","std","ESPN"
494257,"170.27","std","MFL"
494257,"170.0","std","ESPN"
2530660,"213.16","std","MFL"
2530660,"170.0","std","ESPN"
2550542,"170.0","std","ESPN"
496735,"170.0","std","ESPN"
2506112,"175.71","std","MFL"
2506112,"170.0","std","ESPN"
2552380,"144.9","std","MFL"
2552380,"170.0","std","ESPN"
2552380,"77.1","std","FFC"
2539296,"170.0","std","ESPN"
2540291,"170.0","std","ESPN"
2540154,"46.83","std","MFL"
2540154,"45.4","std","ESPN"
2540154,"31","std","FFC"
2540154,"55.6","std","Yahoo"
80658,"170.0","std","ESPN"
2532940,"163.15","std","MFL"
2532940,"170.0","std","ESPN"
2552420,"170.0","std","ESPN"
2543784,"170.0","std","ESPN"
2550307,"170.0","std","ESPN"
2506895,"170.0","std","ESPN"
2507486,"170.0","std","ESPN"
2532917,"170.0","std","ESPN"
2543471,"57.68","std","MFL"
2543471,"170.0","std","ESPN"
2543471,"28.1","std","FFC"
2543471,"37.9","std","Yahoo"
2495229,"170.0","std","ESPN"
2541431,"170.0","std","ESPN"
2549959,"170.0","std","ESPN"
2539214,"170.0","std","ESPN"
2541778,"170.0","std","ESPN"
2495172,"170.0","std","ESPN"
2532977,"111.91","std","MFL"
2532977,"109.0","std","ESPN"
2532977,"155.7","std","FFC"
2532977,"123.8","std","Yahoo"
494277,"170.0","std","ESPN"
2539289,"170.0","std","ESPN"
2553292,"170.0","std","ESPN"
2549981,"170.0","std","ESPN"
2552421,"118.43","std","MFL"
2552421,"170.0","std","ESPN"
71217,"187.12","std","MFL"
71217,"170.0","std","ESPN"
2540202,"135.52","std","MFL"
2540202,"170.0","std","ESPN"
2540202,"127.5","std","Yahoo"
2539320,"170.0","std","ESPN"
2495148,"170.0","std","ESPN"
2539980,"170.0","std","ESPN"
2532900,"170.0","std","ESPN"
2552261,"170.0","std","ESPN"
2540159,"170.0","std","ESPN"
2543563,"170.0","std","ESPN"
2550733,"170.0","std","ESPN"
2553432,"74.52","std","MFL"
2553432,"170.0","std","ESPN"
2553432,"90.1","std","FFC"
2553432,"110.6","std","Yahoo"
2505576,"170.0","std","ESPN"
2543463,"116.06","std","MFL"
2543463,"170.0","std","ESPN"
2553552,"170.0","std","ESPN"
2542022,"192.07","std","MFL"
2542022,"141.2","std","ESPN"
2539935,"107.91","std","MFL"
2539935,"170.0","std","ESPN"
2532820,"181.28","std","MFL"
2532820,"170.0","std","ESPN"
2532820,"106.4","std","FFC"
2540178,"129.2","std","MFL"
2540178,"129.8","std","ESPN"
79619,"170.0","std","ESPN"
79619,"172.8","std","FFC"
496820,"170.0","std","ESPN"
2543484,"170.0","std","ESPN"
2552592,"143.93","std","MFL"
2552592,"170.0","std","ESPN"
2507430,"170.0","std","ESPN"
2543681,"170.0","std","ESPN"
2540230,"170.0","std","ESPN"
2506444,"170.0","std","ESPN"
2495438,"128.14","std","MFL"
2495438,"118.2","std","ESPN"
2495438,"163.2","std","FFC"
2495438,"126.3","std","Yahoo"
2506931,"170.0","std","ESPN"
79527,"170.0","std","ESPN"
2543559,"170.0","std","ESPN"
2532853,"172.08","std","MFL"
2532853,"170.0","std","ESPN"
2532853,"151","std","FFC"
2532853,"135.8","std","Yahoo"
2533034,"30.78","std","MFL"
2533034,"37.1","std","ESPN"
2533034,"32.8","std","FFC"
2533034,"36.7","std","Yahoo"
2543492,"170.0","std","ESPN"
2507173,"170.0","std","ESPN"
2543727,"170.0","std","ESPN"
2505630,"170.0","std","ESPN"
2535708,"200.61","std","MFL"
2535708,"170.0","std","ESPN"
2535708,"157.6","std","FFC"
2495187,"170.0","std","ESPN"
2506287,"170.0","std","ESPN"
2552454,"99.3","std","MFL"
2552454,"170.0","std","ESPN"
2539287,"170.0","std","ESPN"
81879,"170.0","std","ESPN"
2537933,"163.1","std","MFL"
2537933,"124.9","std","ESPN"
2537933,"131.8","std","Yahoo"
2506106,"87.53","std","MFL"
2506106,"83.0","std","ESPN"
2506106,"52.3","std","FFC"
2506106,"93.2","std","Yahoo"
2505116,"170.0","std","ESPN"
2543786,"170.0","std","ESPN"
2541161,"43.56","std","MFL"
2541161,"62.6","std","ESPN"
2541161,"33.6","std","FFC"
2541161,"39.9","std","Yahoo"
2532828,"67.89","std","MFL"
2532828,"130.8","std","ESPN"
2495762,"160.85","std","MFL"
2495762,"170.0","std","ESPN"
2495347,"170.0","std","ESPN"
497149,"79.1","std","MFL"
497149,"76.7","std","ESPN"
497149,"95.9","std","FFC"
497149,"90.9","std","Yahoo"
1298,"170.0","std","ESPN"
2495617,"170.0","std","ESPN"
2495158,"196.91","std","MFL"
2495158,"170.0","std","ESPN"
79607,"20.15","std","MFL"
79607,"17.4","std","ESPN"
79607,"21.5","std","FFC"
79607,"21.7","std","Yahoo"
2540175,"3.42","std","MFL"
2540175,"3.0","std","ESPN"
2540175,"2.5","std","FFC"
2540175,"5.7","std","Yahoo"
2540203,"170.0","std","ESPN"
496802,"170.0","std","ESPN"
100010,"182.75","std","MFL"
100010,"138.1","std","ESPN"
100010,"139.3","std","Yahoo"
2507828,"170.0","std","ESPN"
2543767,"170.0","std","ESPN"
2552599,"170.0","std","ESPN"
2543704,"202.65","std","MFL"
2543704,"139.8","std","ESPN"
71279,"170.0","std","ESPN"
80670,"170.0","std","ESPN"
2553621,"170.0","std","ESPN"
2533056,"57.63","std","MFL"
2533056,"98.8","std","ESPN"
2506053,"170.0","std","ESPN"
2495234,"170.0","std","ESPN"
2541199,"170.0","std","ESPN"
2541199,"170.0","std","ESPN"
496749,"170.0","std","ESPN"
2552382,"170.0","std","ESPN"
2550613,"170.0","std","ESPN"
79848,"170.0","std","ESPN"
2499278,"170.0","std","ESPN"
2552483,"130.45","std","MFL"
2552483,"170.0","std","ESPN"
2505785,"191.46","std","MFL"
2505785,"137.9","std","ESPN"
2505785,"131.4","std","FFC"
2505785,"127.3","std","Yahoo"
2532873,"170.0","std","ESPN"
2495885,"170.0","std","ESPN"
2539277,"170.0","std","ESPN"
1037885,"170.0","std","ESPN"
2495888,"170.0","std","ESPN"
2550356,"170.0","std","ESPN"
4433,"170.0","std","ESPN"
2495478,"170.0","std","ESPN"
2541202,"170.0","std","ESPN"
2495153,"170.0","std","ESPN"
2552672,"170.0","std","ESPN"
2552466,"125.46","std","MFL"
2552466,"74.9","std","ESPN"
2552466,"126.4","std","FFC"
2552466,"119.8","std","Yahoo"
2552647,"170.0","std","ESPN"
2552488,"170.0","std","ESPN"
2508007,"170.0","std","ESPN"
2530474,"170.0","std","ESPN"
2553433,"170.0","std","ESPN"
1030,"170.0","std","ESPN"
2495982,"132.79","std","MFL"
2495982,"170.0","std","ESPN"
2532789,"170.0","std","ESPN"
2495466,"35.5","std","MFL"
2495466,"31.8","std","ESPN"
2495466,"21.1","std","FFC"
2495466,"38.4","std","Yahoo"
2552684,"170.0","std","ESPN"
79858,"218.91","std","MFL"
79858,"170.0","std","ESPN"
2533019,"170.0","std","ESPN"
2539291,"139.25","std","MFL"
2539291,"134.6","std","ESPN"
2539291,"150.5","std","FFC"
2539291,"128.2","std","Yahoo"
2540005,"234.19","std","MFL"
2540005,"170.0","std","ESPN"
2543475,"191.24","std","MFL"
2543475,"170.0","std","ESPN"
2540259,"170.0","std","ESPN"
2495821,"120.48","std","MFL"
2495821,"107.7","std","ESPN"
2495821,"157.4","std","FFC"
2495821,"109.5","std","Yahoo"
2540177,"204.48","std","MFL"
2540177,"170.0","std","ESPN"
2495663,"11.47","std","MFL"
2495663,"7.1","std","ESPN"
2495663,"28.3","std","FFC"
2495663,"2.9","std","Yahoo"
2543572,"66.32","std","MFL"
2543572,"102.4","std","ESPN"
2543572,"35.8","std","FFC"
2543572,"76.8","std","Yahoo"
1062,"70.97","std","MFL"
1062,"66.7","std","ESPN"
1062,"118.3","std","FFC"
1062,"59.5","std","Yahoo"
2552316,"170.0","std","ESPN"
2532884,"153.35","std","MFL"
2532884,"141.4","std","ESPN"
2532884,"154.3","std","FFC"
2532884,"127.5","std","Yahoo"
2495281,"170.0","std","ESPN"
2495879,"170.0","std","ESPN"
2495258,"211.49","std","MFL"
2495258,"170.0","std","ESPN"
2539308,"170.0","std","ESPN"
2536006,"170.0","std","ESPN"
2506562,"170.0","std","ESPN"
2540153,"170.0","std","ESPN"
367,"170.0","std","ESPN"
234,"15.51","std","MFL"
234,"11.7","std","ESPN"
234,"30.8","std","FFC"
234,"16.0","std","Yahoo"
2501078,"170.0","std","ESPN"
2552635,"129.2","std","MFL"
2552635,"170.0","std","ESPN"
2552635,"69","std","FFC"
2552635,"119.3","std","Yahoo"
2507282,"170.0","std","ESPN"
310,"66.92","std","MFL"
310,"74.8","std","ESPN"
310,"120.8","std","FFC"
310,"55.7","std","Yahoo"
2505982,"170.0","std","ESPN"
2534889,"170.0","std","ESPN"
2507182,"170.0","std","ESPN"
79860,"81.38","std","MFL"
79860,"112.4","std","ESPN"
79860,"123.6","std","FFC"
79860,"96.5","std","Yahoo"
2550145,"170.0","std","ESPN"
2495831,"170.0","std","ESPN"
2552468,"135.79","std","MFL"
2552468,"170.0","std","ESPN"
2552469,"30.5","std","MFL"
2552469,"48.0","std","ESPN"
2552469,"73.1","std","FFC"
2552469,"37.2","std","Yahoo"
2532870,"170.0","std","ESPN"
2539240,"170.0","std","ESPN"
2507617,"170.0","std","ESPN"
2507617,"170.0","std","ESPN"
2552733,"170.0","std","ESPN"
2507617,"170.0","std","ESPN"
2507617,"170.0","std","ESPN"
2507617,"170.0","std","ESPN"
2552733,"170.0","std","ESPN"
2507617,"170.0","std","ESPN"
2533050,"170.0","std","ESPN"
2539239,"170.0","std","ESPN"
2550163,"170.0","std","ESPN"
71269,"149.11","std","MFL"
71269,"127.9","std","ESPN"
71269,"93.3","std","FFC"
71269,"123.4","std","Yahoo"
2553797,"160.3","std","MFL"
2532841,"101.94","std","MFL"
2532841,"101.3","std","ESPN"
2532841,"64.5","std","FFC"
2532841,"120.8","std","Yahoo"
2495614,"170.0","std","ESPN"
497246,"170.0","std","ESPN"
2507784,"170.0","std","ESPN"
2539294,"170.0","std","ESPN"
2532331,"170.0","std","ESPN"
2539197,"170.0","std","ESPN"
2505708,"170.0","std","ESPN"
2532826,"170.0","std","ESPN"
2553439,"132.56","std","MFL"
2553439,"170.0","std","ESPN"
2543468,"27.54","std","MFL"
2543468,"34.3","std","ESPN"
2543468,"21.6","std","FFC"
2543468,"27.8","std","Yahoo"
2539663,"170.0","std","ESPN"
2539275,"170.0","std","ESPN"
497117,"170.0","std","ESPN"
2506370,"170.0","std","ESPN"
2507428,"170.0","std","ESPN"
2507763,"81.08","std","MFL"
2507763,"79.5","std","ESPN"
2507763,"87.7","std","Yahoo"
2508048,"170.0","std","ESPN"
2495801,"170.0","std","ESPN"
2533040,"198.16","std","MFL"
2533040,"170.0","std","ESPN"
2533040,"121.2","std","Yahoo"
2539341,"163.8","std","MFL"
2539341,"170.0","std","ESPN"
2539341,"116.6","std","Yahoo"
2539944,"170.0","std","ESPN"
496727,"112.19","std","MFL"
496727,"170.0","std","ESPN"
2533059,"170.0","std","ESPN"
2495490,"158.79","std","MFL"
2495490,"170.0","std","ESPN"
2532890,"134.61","std","MFL"
2532890,"170.0","std","ESPN"
2539995,"214.55","std","MFL"
2539995,"170.0","std","ESPN"
2539995,"135.2","std","Yahoo"
2552401,"159.35","std","MFL"
2552401,"170.0","std","ESPN"
2553438,"170.0","std","ESPN"
2508043,"170.0","std","ESPN"
2495175,"170.0","std","ESPN"
2552299,"170.0","std","ESPN"
2506313,"170.0","std","ESPN"
2506313,"163","std","FFC"
2508088,"91.51","std","MFL"
2508088,"170.0","std","ESPN"
496861,"122.76","std","MFL"
496861,"170.0","std","ESPN"
2552600,"63.02","std","MFL"
2552600,"91.3","std","ESPN"
2552600,"153.7","std","FFC"
2552600,"98.9","std","Yahoo"
2552402,"170.0","std","ESPN"
2495479,"170.0","std","ESPN"
2532842,"175.83","std","MFL"
2532842,"108.3","std","ESPN"
2532842,"120.8","std","Yahoo"
2552403,"170.0","std","ESPN"
2507119,"170.0","std","ESPN"
2532960,"202.67","std","MFL"
2532960,"170.0","std","ESPN"
2540197,"170.0","std","ESPN"
2532800,"170.0","std","ESPN"
2495211,"226.93","std","MFL"
2495211,"170.0","std","ESPN"
2552637,"170.0","std","ESPN"
2543496,"11.15","std","MFL"
2543496,"14.5","std","ESPN"
2543496,"3.9","std","FFC"
2543496,"10.0","std","Yahoo"
2533534,"170.0","std","ESPN"
2532796,"170.0","std","ESPN"
2307,"170.0","std","ESPN"
2550481,"170.0","std","ESPN"
2505492,"170.0","std","ESPN"
2495825,"125.26","std","MFL"
2495825,"126.5","std","ESPN"
2495825,"138.1","std","FFC"
2495825,"116.0","std","Yahoo"
100011,"161.04","std","MFL"
100011,"116.6","std","ESPN"
100011,"113.3","std","Yahoo"
100004,"161.47","std","MFL"
100004,"113.0","std","ESPN"
100004,"134.1","std","Yahoo"
786,"170.0","std","ESPN"
71251,"170.0","std","ESPN"
2495504,"170.0","std","ESPN"
2495781,"170.0","std","ESPN"
100021,"163.97","std","MFL"
100021,"107.7","std","ESPN"
100021,"92.6","std","Yahoo"
80656,"170.0","std","ESPN"
2495712,"107.36","std","MFL"
2495712,"170.0","std","ESPN"
2543491,"170.0","std","ESPN"
2507195,"170.0","std","ESPN"
2541535,"124.6","std","MFL"
2541535,"170.0","std","ESPN"
80425,"151.47","std","MFL"
80425,"114.9","std","ESPN"
80425,"163.6","std","FFC"
80425,"120.8","std","Yahoo"
494265,"170.0","std","ESPN"
496949,"170.0","std","ESPN"
1980,"170.0","std","ESPN"
2501863,"47.11","std","MFL"
2501863,"28.2","std","ESPN"
2501863,"153.1","std","FFC"
2501863,"38.5","std","Yahoo"
2506121,"104.11","std","MFL"
2506121,"108.2","std","ESPN"
2506121,"98.3","std","FFC"
2506121,"107.3","std","Yahoo"
1037889,"170.0","std","ESPN"
2552424,"129.77","std","MFL"
2552424,"170.0","std","ESPN"
2552424,"162.1","std","FFC"
2552424,"124.8","std","Yahoo"
2535535,"170.0","std","ESPN"
2346,"122.45","std","MFL"
2346,"125.8","std","ESPN"
2346,"161.3","std","FFC"
2346,"110.8","std","Yahoo"
2507141,"170.0","std","ESPN"
2543814,"170.0","std","ESPN"
2495108,"170.0","std","ESPN"
2552262,"170.0","std","ESPN"
2543828,"170.0","std","ESPN"
2552263,"170.0","std","ESPN"
1974,"170.0","std","ESPN"
2532818,"170.0","std","ESPN"
2539250,"170.0","std","ESPN"
2507817,"170.0","std","ESPN"
2553728,"170.0","std","ESPN"
2495503,"170.0","std","ESPN"
100018,"217.91","std","MFL"
100018,"170.0","std","ESPN"
2552674,"170.0","std","ESPN"
100017,"124.71","std","MFL"
100017,"102.2","std","ESPN"
100017,"81.4","std","Yahoo"
2495448,"20.47","std","MFL"
2495448,"25.7","std","ESPN"
2495448,"40.9","std","FFC"
2495448,"22.3","std","Yahoo"
2552660,"170.0","std","ESPN"
2552446,"102.63","std","MFL"
2505998,"170.0","std","ESPN"
2552425,"128.87","std","MFL"
2552425,"170.0","std","ESPN"
71345,"89.52","std","MFL"
71345,"78.5","std","ESPN"
71345,"105","std","FFC"
71345,"99.7","std","Yahoo"
71353,"170.0","std","ESPN"
2541940,"170.0","std","ESPN"
2505583,"170.0","std","ESPN"
2543478,"170.0","std","ESPN"
100002,"169.78","std","MFL"
100002,"126.4","std","ESPN"
100002,"102.2","std","Yahoo"
941,"207.34","std","MFL"
941,"170.0","std","ESPN"
100032,"220.72","std","MFL"
100032,"170.0","std","ESPN"
2506874,"138.72","std","MFL"
2506874,"119.1","std","ESPN"
2506874,"151.3","std","FFC"
2506874,"115.8","std","Yahoo"
2507167,"170.0","std","ESPN"
2504747,"167.45","std","MFL"
2504747,"170.0","std","ESPN"
2504747,"118.8","std","Yahoo"
496739,"131.53","std","MFL"
496739,"170.0","std","ESPN"
2553449,"170.0","std","ESPN"
2539265,"170.0","std","ESPN"
2505623,"170.0","std","ESPN"
79852,"170.0","std","ESPN"
2532835,"170.0","std","ESPN"
2543850,"170.0","std","ESPN"
2495306,"170.0","std","ESPN"
2499255,"170.0","std","ESPN"
2550313,"171.14","std","MFL"
2550313,"170.0","std","ESPN"
2550313,"161.8","std","FFC"
2550313,"121.1","std","Yahoo"
2495507,"170.0","std","ESPN"
2531048,"170.0","std","ESPN"
497282,"170.0","std","ESPN"
2532903,"170.0","std","ESPN"
497240,"11.3","std","MFL"
497240,"9.1","std","ESPN"
497240,"8.7","std","FFC"
497240,"8.4","std","Yahoo"
2495920,"145.14","std","MFL"
2495920,"170.0","std","ESPN"
2539653,"170.0","std","ESPN"
71193,"170.0","std","ESPN"
2532794,"170.0","std","ESPN"
2534822,"170.0","std","ESPN"
2533033,"187.18","std","MFL"
2533033,"170.0","std","ESPN"
2533033,"145.1","std","FFC"
2533033,"123.3","std","Yahoo"
2505566,"170.0","std","ESPN"
2495485,"86.06","std","MFL"
2495485,"170.0","std","ESPN"
2533460,"217.58","std","MFL"
2533460,"170.0","std","ESPN"
2540169,"218.75","std","MFL"
2540169,"170.0","std","ESPN"
2535869,"170.0","std","ESPN"
2506366,"90.42","std","MFL"
2506366,"124.9","std","ESPN"
2506366,"95.1","std","Yahoo"
496941,"170.0","std","ESPN"
2506893,"170.0","std","ESPN"
2530794,"170.0","std","ESPN"
2552689,"170.0","std","ESPN"
2533437,"153.46","std","MFL"
2533437,"132.8","std","ESPN"
2533437,"114.8","std","FFC"
2495161,"152.05","std","MFL"
2495161,"143.8","std","ESPN"
2533533,"147.89","std","MFL"
2533533,"122.0","std","ESPN"
2533533,"126.0","std","Yahoo"
2532975,"43.47","std","MFL"
2532975,"27.1","std","ESPN"
2532975,"62.4","std","FFC"
2532975,"31.1","std","Yahoo"
2504899,"170.0","std","ESPN"
2534761,"170.0","std","ESPN"
2506581,"195.99","std","MFL"
2506581,"170.0","std","ESPN"
2506581,"148.3","std","FFC"
2543759,"170.0","std","ESPN"
2541185,"170.0","std","ESPN"
2541316,"170.0","std","ESPN"
2495190,"170.0","std","ESPN"
2532894,"170.0","std","ESPN"
2495443,"224.67","std","MFL"
2495443,"170.0","std","ESPN"
497188,"103.1","std","MFL"
497188,"95.1","std","ESPN"
497188,"113.7","std","FFC"
497188,"117.3","std","Yahoo"
4393,"170.0","std","ESPN"
2553455,"170.0","std","ESPN"
2539961,"170.0","std","ESPN"
2504763,"170.0","std","ESPN"
2552277,"170.0","std","ESPN"
2543486,"146.47","std","MFL"
2543486,"170.0","std","ESPN"
2532956,"87.81","std","MFL"
2532956,"108.3","std","ESPN"
2532956,"159.1","std","FFC"
2532956,"94.6","std","Yahoo"
2495474,"170.0","std","ESPN"
100022,"222.4","std","MFL"
100022,"170.0","std","ESPN"
2540280,"170.0","std","ESPN"
497095,"104.7","std","MFL"
497095,"108.3","std","ESPN"
497095,"115.8","std","Yahoo"
1037374,"170.0","std","ESPN"
2552470,"136.29","std","MFL"
2552470,"170.0","std","ESPN"
2543457,"53.02","std","MFL"
2543457,"76.5","std","ESPN"
2543457,"20.4","std","FFC"
2543457,"63.6","std","Yahoo"
